caller_file,caller_line,caller_func,callee_file,callee_line,callee_func,calls,edge_tottime_approx,edge_cumtime_approx,callee_tottime_total,callee_cumtime_total
core.py,6607,isMaskedArray,~,0,<built-in method builtins.isinstance>,109,5.3615e-05,5.3615e-05,0.670430788,0.6751743410000001
fromnumeric.py,2255,sum,~,0,<built-in method builtins.isinstance>,2390521,0.666991024,0.666991024,0.670430788,0.6751743410000001
fromnumeric.py,1639,diagonal,~,0,<built-in method builtins.isinstance>,30,2.9880000000000002e-05,2.9880000000000002e-05,0.670430788,0.6751743410000001
zmqstream.py,547,_run_callback,~,0,<built-in method builtins.isinstance>,2,6.0450000000000006e-06,4.3075000000000003e-05,0.670430788,0.6751743410000001
session.py,280,extract_header,~,0,<built-in method builtins.isinstance>,1,1.71e-07,1.71e-07,0.670430788,0.6751743410000001
traitlets.py,2373,validate,~,0,<built-in method builtins.isinstance>,1,4.88e-07,4.88e-07,0.670430788,0.6751743410000001
encoder.py,183,encode,~,0,<built-in method builtins.isinstance>,8,2.83e-06,2.83e-06,0.670430788,0.6751743410000001
typing.py,1492,__subclasscheck__,~,0,<built-in method builtins.isinstance>,4,2.5190000000000004e-06,2.5190000000000004e-06,0.670430788,0.6751743410000001
enum.py,1543,_get_value,~,0,<built-in method builtins.isinstance>,70,2.3358000000000002e-05,2.3358000000000002e-05,0.670430788,0.6751743410000001
_linalg.py,148,_commonType,~,0,<built-in method builtins.issubclass>,15,1.0263e-05,1.0263e-05,1.173337879,1.17334794
_type_check_impl.py,265,iscomplexobj,~,0,<built-in method builtins.issubclass>,109,6.6319e-05,6.6319e-05,1.173337879,1.17334794
_linalg.py,128,isComplexType,~,0,<built-in method builtins.issubclass>,30,7.895e-06,7.895e-06,1.173337879,1.17334794
numerictypes.py,288,issubclass_,~,0,<built-in method builtins.issubclass>,1581032,1.031976126,1.031976126,1.173337879,1.17334794
numerictypes.py,470,issubdtype,~,0,<built-in method builtins.issubclass>,790516,0.14126955600000002,0.14126955600000002,1.173337879,1.17334794
typing.py,1492,__subclasscheck__,~,0,<built-in method builtins.issubclass>,2,7.72e-06,1.7781e-05,1.173337879,1.17334794
_function_base_impl.py,343,iterable,~,0,<built-in method builtins.iter>,218,0.000132313,0.000132313,0.000132313,0.000132313
~,0,<built-in method time.sleep>,~,0,<built-in method builtins.len>,1,2.66e-07,2.66e-07,0.432441811,0.432441811
selectors.py,451,select,~,0,<built-in method builtins.len>,3,9.46e-07,9.46e-07,0.432441811,0.432441811
base_events.py,1922,_run_once,~,0,<built-in method builtins.len>,4,1.5520000000000001e-06,1.5520000000000001e-06,0.432441811,0.432441811
session.py,751,send,~,0,<built-in method builtins.len>,7,1.4510000000000002e-06,1.4510000000000002e-06,0.432441811,0.432441811
numeric.py,1373,normalize_axis_tuple,~,0,<built-in method builtins.len>,8,3.2120000000000003e-06,3.2120000000000003e-06,0.432441811,0.432441811
_internal.py,448,_promote_fields,~,0,<built-in method builtins.len>,46,7.267e-06,7.267e-06,0.432441811,0.432441811
numeric.py,1437,moveaxis,~,0,<built-in method builtins.len>,4,6.410000000000001e-07,6.410000000000001e-07,0.432441811,0.432441811
_function_base_impl.py,1324,diff,~,0,<built-in method builtins.len>,31,9.434e-06,9.434e-06,0.432441811,0.432441811
linalg_helper.py,166,_fill_heff_hermitian,~,0,<built-in method builtins.len>,218,5.5394000000000005e-05,5.5394000000000005e-05,0.432441811,0.432441811
linalg_helper.py,1409,_qr,~,0,<built-in method builtins.len>,15,4.142e-06,4.142e-06,0.432441811,0.432441811
numpy_helper.py,478,take_2d,~,0,<built-in method builtins.len>,218,8.470600000000001e-05,8.470600000000001e-05,0.432441811,0.432441811
linalg_helper.py,291,davidson1,~,0,<built-in method builtins.len>,345,0.000303621,0.000303621,0.432441811,0.432441811
_decomp.py,284,eigh,~,0,<built-in method builtins.len>,109,9.991100000000001e-05,9.991100000000001e-05,0.432441811,0.432441811
selected_ci.py,175,cre_des_linkstr,~,0,<built-in method builtins.len>,120,0.000125434,0.000125434,0.432441811,0.432441811
cistring.py,113,_strs2occslst,~,0,<built-in method builtins.len>,30,1.009e-05,1.009e-05,0.432441811,0.432441811
selected_ci.py,194,des_des_linkstr,~,0,<built-in method builtins.len>,179,9.9877e-05,9.9877e-05,0.432441811,0.432441811
selected_ci.py,289,make_hdiag,~,0,<built-in method builtins.len>,30,1.4822000000000001e-05,1.4822000000000001e-05,0.432441811,0.432441811
selected_ci.py,313,kernel_fixed_space,~,0,<built-in method builtins.len>,30,1.4801000000000001e-05,1.4801000000000001e-05,0.432441811,0.432441811
subsampling.py,96,postselect_by_hamming_right_and_left,~,0,<built-in method builtins.len>,1,3.1200000000000004e-07,3.1200000000000004e-07,0.432441811,0.432441811
fermion.py,66,__post_init__,~,0,<built-in method builtins.len>,30,3.9841e-05,3.9841e-05,0.432441811,0.432441811
subsampling.py,147,subsample,~,0,<built-in method builtins.len>,5,1.2582e-05,1.2582e-05,0.432441811,0.432441811
configuration_recovery.py,59,recover_configurations,~,0,<built-in method builtins.len>,4,8.780000000000001e-07,8.780000000000001e-07,0.432441811,0.432441811
counts.py,45,bit_array_to_arrays,~,0,<built-in method builtins.len>,1,1.364e-06,1.364e-06,0.432441811,0.432441811
selected_ci.py,769,get_init_guess,~,0,<built-in method builtins.len>,30,2.9165000000000003e-05,2.9165000000000003e-05,0.432441811,0.432441811
lapack.py,1025,_compute_lwork,~,0,<built-in method builtins.len>,109,3.4301e-05,3.4301e-05,0.432441811,0.432441811
_arraysetops_impl.py,327,reshape_uniq,~,0,<built-in method builtins.len>,1,8.09e-07,8.09e-07,0.432441811,0.432441811
_arraysetops_impl.py,131,_unpack_tuple,~,0,<built-in method builtins.len>,1573491,0.431370521,0.431370521,0.432441811,0.432441811
numeric.py,1736,indices,~,0,<built-in method builtins.len>,109,0.000111464,0.000111464,0.432441811,0.432441811
iostream.py,107,_handle_event,~,0,<built-in method builtins.len>,2,6.3e-07,6.3e-07,0.432441811,0.432441811
queue.py,209,_qsize,~,0,<built-in method builtins.len>,2,9.87e-07,9.87e-07,0.432441811,0.432441811
session.py,273,msg_header,~,0,<built-in method builtins.locals>,1,3.0810000000000002e-06,3.0810000000000002e-06,3.0810000000000002e-06,3.0810000000000002e-06
selectors.py,451,select,~,0,<built-in method builtins.max>,3,4.078000000000001e-06,4.078000000000001e-06,0.0006452830000000001,0.0006452830000000001
base_events.py,1922,_run_once,~,0,<built-in method builtins.max>,1,6.02e-07,6.02e-07,0.0006452830000000001,0.0006452830000000001
session.py,751,send,~,0,<built-in method builtins.max>,1,1.8000000000000001e-06,1.8000000000000001e-06,0.0006452830000000001,0.0006452830000000001
linalg_helper.py,291,davidson1,~,0,<built-in method builtins.max>,109,0.000636527,0.000636527,0.0006452830000000001,0.0006452830000000001
asyncio.py,210,call_at,~,0,<built-in method builtins.max>,1,2.2760000000000003e-06,2.2760000000000003e-06,0.0006452830000000001,0.0006452830000000001
base_events.py,1922,_run_once,~,0,<built-in method builtins.min>,1,9.25e-07,9.25e-07,0.001492578,0.001499288
linalg_helper.py,1490,_normalize_xt_,~,0,<built-in method builtins.min>,94,0.001412768,0.001412768,0.001492578,0.001499288
linalg_helper.py,291,davidson1,~,0,<built-in method builtins.min>,15,2.8930000000000003e-05,2.8930000000000003e-05,0.001492578,0.001499288
fermion.py,149,diagonalize_fermionic_hamiltonian,~,0,<built-in method builtins.min>,5,4.9955000000000005e-05,5.6665e-05,0.001492578,0.001499288
~,0,<built-in method time.sleep>,~,0,<built-in method builtins.round>,110,0.00038902,0.00038902,2.201623849,2.201623849
configuration_recovery.py,181,_bipartite_bitstring_correcting,~,0,<built-in method builtins.round>,790394,2.201234829,2.201234829,2.201623849,2.201623849
~,0,<built-in method time.sleep>,~,0,<built-in method builtins.sorted>,1,5.5598000000000005e-05,5.5598000000000005e-05,0.027794469000000002,0.027794469000000002
numeric.py,1437,moveaxis,~,0,<built-in method builtins.sorted>,2,6.981000000000001e-06,6.981000000000001e-06,0.027794469000000002,0.027794469000000002
selected_ci.py,194,des_des_linkstr,~,0,<built-in method builtins.sorted>,119,0.027731890000000002,0.027731890000000002,0.027794469000000002,0.027794469000000002
direct_spin1.py,178,absorb_h1e,~,0,<built-in method builtins.sum>,15,1.9544e-05,1.9544e-05,1.9544e-05,1.9544e-05
iostream.py,584,_rotate_buffer,~,0,<method '__exit__' of '_thread.RLock' objects>,1,1.233e-06,1.233e-06,1.233e-06,1.233e-06
threading.py,1155,_wait_for_tstate_lock,~,0,<method 'acquire' of '_thread.lock' objects>,1,1.2310000000000002e-06,1.2310000000000002e-06,1.2310000000000002e-06,1.2310000000000002e-06
queue.py,97,empty,~,0,<method '__exit__' of '_thread.lock' objects>,2,1.661e-06,1.661e-06,1.661e-06,1.661e-06
iostream.py,577,_flush_buffer,~,0,<method 'close' of '_io.StringIO' objects>,1,4.6200000000000003e-07,4.6200000000000003e-07,4.6200000000000003e-07,4.6200000000000003e-07
iostream.py,577,_flush_buffer,~,0,<method 'getvalue' of '_io.StringIO' objects>,1,1.4840000000000001e-06,1.4840000000000001e-06,1.4840000000000001e-06,1.4840000000000001e-06
ioloop.py,541,time,~,0,<built-in method time.time>,2,1.5350000000000001e-06,1.5350000000000001e-06,1.5350000000000001e-06,1.5350000000000001e-06
_arraysetops_impl.py,144,unique,~,0,<built-in method time.sleep>,0,0.0,0.0,383.24898450200004,647.311783268
_arraysetops_impl.py,342,_unique1d,~,0,<built-in method time.sleep>,13,0.000150476,0.000150476,383.24898450200004,647.311783268
linalg_helper.py,291,davidson1,~,0,<built-in method time.sleep>,2,0.018892795,0.019816883,383.24898450200004,647.311783268
selected_ci.py,194,des_des_linkstr,~,0,<built-in method time.sleep>,0,0.0,0.0,383.24898450200004,647.311783268
selected_ci.py,519,make_rdm2s,~,0,<built-in method time.sleep>,69,64.09908911400001,64.09994388300001,383.24898450200004,647.311783268
configuration_recovery.py,59,recover_configurations,~,0,<built-in method time.sleep>,178,0.037768678,0.077185823,383.24898450200004,647.311783268
fermion.py,149,diagonalize_fermionic_hamiltonian,~,0,<built-in method time.sleep>,3,2.680291247,145.569787572,383.24898450200004,647.311783268
selected_ci.py,568,make_rdm2,~,0,<built-in method time.sleep>,58,51.362873147,119.312722995,383.24898450200004,647.311783268
selected_ci.py,758,contract_2e,~,0,<built-in method time.sleep>,311,261.826461924,262.79055383400004,383.24898450200004,647.311783268
selected_ci.py,484,make_rdm1s,~,0,<built-in method time.sleep>,0,0.0,0.0,383.24898450200004,647.311783268
selected_ci.py,189,cre_des_linkstr_tril,~,0,<built-in method time.sleep>,0,0.0,0.0,383.24898450200004,647.311783268
selected_ci.py,230,des_des_linkstr_tril,~,0,<built-in method time.sleep>,0,0.0,0.0,383.24898450200004,647.311783268
base_events.py,738,time,~,0,<built-in method time.monotonic>,5,6.056e-06,6.056e-06,6.056e-06,6.056e-06
selected_ci.py,313,kernel_fixed_space,~,0,<built-in method time.process_time>,15,0.0016967450000000002,0.0016967450000000002,0.0028083720000000004,0.0028083720000000004
logger.py,182,timer_debug1,~,0,<built-in method time.process_time>,109,0.000961142,0.000961142,0.0028083720000000004,0.0028083720000000004
logger.py,200,__init__,~,0,<built-in method time.process_time>,15,0.000150485,0.000150485,0.0028083720000000004,0.0028083720000000004
selected_ci.py,313,kernel_fixed_space,~,0,<built-in method time.perf_counter>,15,1.7084e-05,1.7084e-05,0.000149547,0.000149547
logger.py,182,timer_debug1,~,0,<built-in method time.perf_counter>,109,0.00011623200000000001,0.00011623200000000001,0.000149547,0.000149547
logger.py,200,__init__,~,0,<built-in method time.perf_counter>,15,1.6231e-05,1.6231e-05,0.000149547,0.000149547
session.py,751,send,~,0,<built-in method posix.getpid>,1,7.480000000000001e-07,7.480000000000001e-07,5.129e-06,5.129e-06
iostream.py,495,_flush,~,0,<built-in method posix.getpid>,1,2.351e-06,2.351e-06,5.129e-06,5.129e-06
iostream.py,162,_is_master_process,~,0,<built-in method posix.getpid>,1,1.2680000000000002e-06,1.2680000000000002e-06,5.129e-06,5.129e-06
session.py,599,msg_id,~,0,<built-in method posix.getpid>,1,7.620000000000001e-07,7.620000000000001e-07,5.129e-06,5.129e-06
_arraysetops_impl.py,144,unique,~,0,<built-in method posix.getppid>,1,3.3310000000000004e-06,3.3310000000000004e-06,0.002532171,0.002532171
_arraysetops_impl.py,342,_unique1d,~,0,<built-in method posix.getppid>,14,4.2616e-05,4.2616e-05,0.002532171,0.002532171
linalg_helper.py,291,davidson1,~,0,<built-in method posix.getppid>,3,1.1954000000000001e-05,1.1954000000000001e-05,0.002532171,0.002532171
selected_ci.py,194,des_des_linkstr,~,0,<built-in method posix.getppid>,1,3.6060000000000003e-06,3.6060000000000003e-06,0.002532171,0.002532171
selected_ci.py,519,make_rdm2s,~,0,<built-in method posix.getppid>,70,0.000297541,0.000297541,0.002532171,0.002532171
configuration_recovery.py,59,recover_configurations,~,0,<built-in method posix.getppid>,179,0.000521408,0.000521408,0.002532171,0.002532171
fermion.py,149,diagonalize_fermionic_hamiltonian,~,0,<built-in method posix.getppid>,4,1.3569e-05,1.3569e-05,0.002532171,0.002532171
selected_ci.py,568,make_rdm2,~,0,<built-in method posix.getppid>,59,0.000277837,0.000277837,0.002532171,0.002532171
selected_ci.py,758,contract_2e,~,0,<built-in method posix.getppid>,312,0.001350295,0.001350295,0.002532171,0.002532171
selected_ci.py,484,make_rdm1s,~,0,<built-in method posix.getppid>,1,3.8690000000000006e-06,3.8690000000000006e-06,0.002532171,0.002532171
selected_ci.py,189,cre_des_linkstr_tril,~,0,<built-in method posix.getppid>,1,3.4990000000000003e-06,3.4990000000000003e-06,0.002532171,0.002532171
selected_ci.py,230,des_des_linkstr_tril,~,0,<built-in method posix.getppid>,1,2.646e-06,2.646e-06,0.002532171,0.002532171
<frozen abc>,117,__instancecheck__,~,0,<built-in method _abc._abc_instancecheck>,110,0.00046043,0.00046043,0.00046043,0.00046043
<frozen abc>,121,__subclasscheck__,~,0,<built-in method _abc._abc_subclasscheck>,2,5.214e-06,5.214e-06,5.214e-06,5.214e-06
counts.py,45,bit_array_to_arrays,~,0,<method 'append' of 'collections.deque' objects>,1,1.173e-06,1.173e-06,3.6220000000000002e-06,3.6220000000000002e-06
iostream.py,202,schedule,~,0,<method 'append' of 'collections.deque' objects>,1,5.180000000000001e-07,5.180000000000001e-07,3.6220000000000002e-06,3.6220000000000002e-06
base_events.py,1907,_add_callback,~,0,<method 'append' of 'collections.deque' objects>,2,1.9310000000000002e-06,1.9310000000000002e-06,3.6220000000000002e-06,3.6220000000000002e-06
base_events.py,1922,_run_once,~,0,<method 'popleft' of 'collections.deque' objects>,1,5.88e-07,5.88e-07,2.837e-06,2.837e-06
counts.py,45,bit_array_to_arrays,~,0,<method 'popleft' of 'collections.deque' objects>,1,5.09e-07,5.09e-07,2.837e-06,2.837e-06
iostream.py,107,_handle_event,~,0,<method 'popleft' of 'collections.deque' objects>,2,1.094e-06,1.094e-06,2.837e-06,2.837e-06
numeric.py,1373,normalize_axis_tuple,~,0,<built-in method _operator.index>,4,1.813e-06,1.813e-06,1.8157000000000003e-05,1.8157000000000003e-05
_twodim_base_impl.py,159,eye,~,0,<built-in method _operator.index>,30,1.6344e-05,1.6344e-05,1.8157000000000003e-05,1.8157000000000003e-05
session.py,201,utcnow,~,0,<built-in method utcnow>,1,2.9786000000000002e-05,2.9786000000000002e-05,2.9786000000000002e-05,2.9786000000000002e-05
jsonutil.py,108,json_default,~,0,<method 'isoformat' of 'datetime.datetime' objects>,2,1.8847e-05,1.8847e-05,1.8847e-05,1.8847e-05
session.py,201,utcnow,~,0,<method 'replace' of 'datetime.datetime' objects>,1,6.305000000000001e-06,6.305000000000001e-06,6.305000000000001e-06,6.305000000000001e-06
selectors.py,451,select,~,0,<built-in method math.ceil>,1,1.546e-06,1.546e-06,1.546e-06,1.546e-06
base_events.py,771,call_at,~,0,<built-in method _heapq.heappush>,1,9.05e-07,9.05e-07,9.05e-07,9.05e-07
counts.py,45,bit_array_to_arrays,~,0,<built-in method _heapq.heappop>,1,8.73e-07,8.73e-07,8.73e-07,8.73e-07
selectors.py,451,select,~,0,<method 'poll' of 'select.epoll' objects>,1,1.0459000000000001e-05,0.0,3.9154000000000005e-05,3.9154000000000005e-05
