filename,lineno,func,prim_calls,total_calls,tottime,cumtime
multiarray.py,678,result_type,15,15,4.2120000000000005e-06,4.2120000000000005e-06
multiarray.py,750,dot,966,966,0.00045284000000000004,0.00045284000000000004
multiarray.py,1185,packbits,1,1,2.86e-07,2.86e-07
multiarray.py,1243,unpackbits,1,1,2.67e-07,2.67e-07
numeric.py,456,_count_nonzero_dispatcher,794620,794620,0.179250609,0.179250609
numeric.py,1433,_moveaxis_dispatcher,2,2,4.78e-07,4.78e-07
_ufunc_config.py,400,__init__,15,15,1.1701e-05,1.1701e-05
_twodim_base_impl.py,371,tri,90,90,0.001960232,0.008622671
_twodim_base_impl.py,159,eye,15,15,0.000344889,0.000440138
fromnumeric.py,89,_wrapreduction_any_all,75,75,0.000437817,0.001303317
getlimits.py,712,max,180,180,0.00038317500000000003,0.00038317500000000003
fromnumeric.py,51,_wrapfunc,1558128,1558128,1.7071435380000002,8.361773289
_internal.py,278,data_as,3450,3450,0.007923744,0.027664391000000003
_twodim_base_impl.py,888,tril_indices,90,90,0.005834903000000001,0.027619299000000003
__init__.py,517,cast,3450,3450,0.019702613,0.019740647
iostream.py,584,_rotate_buffer,1,1,1.618e-05,1.7056e-05
iostream.py,165,_check_mp_mode,1,1,1.655e-06,3.944e-06
iostream.py,162,_is_master_process,1,1,1.294e-06,2.289e-06
iostream.py,219,<lambda>,1,1,6.6700000000000005e-06,0.0013784840000000001
iostream.py,214,send_multipart,1,1,4.1660000000000004e-06,7.302e-05
iostream.py,466,_schedule_in_thread,1,1,5.247e-06,6.3398e-05
iostream.py,577,_flush_buffer,1,1,7.667000000000001e-06,2.6371000000000002e-05
iostream.py,198,closed,1,1,3.97e-07,3.97e-07
iostream.py,202,schedule,1,1,1.2404e-05,6.8854e-05
iostream.py,221,_really_send,1,1,1.3387e-05,0.001371814
zmqstream.py,533,sending,2,2,3.423e-06,2.0249000000000002e-05
zmqstream.py,547,_run_callback,2,2,1.6187e-05,0.001519261
zmqstream.py,654,_rebuild_io_state,2,2,1.5510000000000002e-05,0.00012873500000000002
iostream.py,107,_handle_event,2,2,1.432e-05,0.0014578780000000001
zmqstream.py,677,_update_handler,2,2,6.742000000000001e-06,7.5698e-05
jsonutil.py,39,_ensure_tzinfo,2,2,1.7470000000000002e-06,1.7470000000000002e-06
zmqstream.py,529,receiving,4,4,2.618e-06,2.618e-06
~,0,<method 'disable' of '_lsprof.Profiler' objects>,1,1,0.000192396,0.000192396
session.py,672,sign,1,1,1.012e-06,3.0640000000000002e-06
session.py,273,msg_header,1,1,4.377000000000001e-06,5.6111000000000005e-05
ioloop.py,541,time,2,2,3.57e-06,5.394e-06
ioloop.py,596,call_later,1,1,5.213000000000001e-06,5.8151000000000006e-05
session.py,97,json_packer,4,4,1.0275e-05,0.00014943400000000002
queue.py,209,_qsize,2,2,1.8450000000000001e-06,2.725e-06
ioloop.py,742,_run_callback,1,1,5.8700000000000005e-06,0.00048361000000000004
session.py,599,msg_id,1,1,6.77e-06,1.1094e-05
session.py,280,extract_header,1,1,4.7860000000000004e-06,4.96e-06
session.py,201,utcnow,1,1,8.930000000000001e-06,4.8513e-05
session.py,643,msg_header,1,1,4.272e-06,7.3928e-05
attrsettr.py,66,_get_attr_opt,4,4,9.175600000000001e-05,0.00010709900000000001
